"screen_peak_ID","peak_type","network_peak_id","compare","gene_symbol","CAT_geneClass","logFC","wilcox_p","mlog_wilcox_p","hit_score"
"ENSG00000233483_P2","Enhancer","chr17_45254027_45254948","NSC_P2vsNeuron","EFCAB15P","LncRNA",-0.285301304729781,0.0476138880375084,1.32226635361703,-0.377244315887228
"ENSG00000233483_P2","Enhancer","chr17_45254027_45254948","iPSvsNSC_P2","EFCAB15P","LncRNA",0.502417788924277,0.0320277571191803,1.49447347360185,0.750850058213026
"ENSG00000233483_P2","Enhancer","chr17_45254027_45254948","NSC_P0vsNSC_P1","EFCAB15P","LncRNA",-0.10068321822811,0.0148809072030064,1.82737059155562,-0.183985552053225
"ENSG00000233483_P2","Enhancer","chr17_45254027_45254948","NSC_P0vsNSC_P2","EFCAB15P","LncRNA",0.394352989158229,0.036078213777773,1.44275497239561,0.568954735987108
"ENSG00000233483_P2","Enhancer","chr17_45254027_45254948","NSC_P0vsNeuron","EFCAB15P","LncRNA",-0.0386300242093843,0.0757684312155119,1.12051170471969,-0.0432853942802199
"ENSG00000233483_P2","Enhancer","chr17_45254027_45254948","NSC_P1vsNeuron","EFCAB15P","LncRNA",0.27826057139035,0.138016411063408,0.860069270044228,0.239323366517789
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","NSC_P1vsNSC_P2","LINC02609","LncRNA",0.511113576924634,0.0373754329018504,1.4274137684121,0.72957055692458
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","NSC_P0vsNSC_P1","LINC02609","LncRNA",0.182557342773729,0.0359817814021667,1.44391733921227,0.263597712631505
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","NSC_P0vsNSC_P2","LINC02609","LncRNA",0.696110022569752,0.00681214748876217,2.16671595776432,1.50827269426156
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","NSC_P1vsNeuron","LINC02609","LncRNA",0.375772425159317,0.0413926649141219,1.3830766122501,0.519722052766352
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","iPSvsNSC_P0","LINC02609","LncRNA",-0.585382871517363,0.0225021501267882,1.64777598217373,-0.964579836062202
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","iPSvsNSC_P1","LINC02609","LncRNA",-0.446405243405995,0.0171953974234997,1.76458778222415,-0.787721238435018
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","iPSvsNeuron","LINC02609","LncRNA",-0.320239301171411,0.546429194134131,0.26246610560644,-0.0840519622405882
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","NSC_P0vsNeuron","LINC02609","LncRNA",0.544355179866251,0.017879100982147,1.74765432269384,0.951344683174034
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","NSC_P2vsNeuron","LINC02609","LncRNA",-0.436988941916377,0.0932931433179959,1.0301502740304,-0.450164278263411
"ENSG00000233593_P2","Enhancer","chr1_90835800_90836423","iPSvsNSC_P2","LINC02609","LncRNA",0.550853996501138,0.0276874082595856,1.5577176954368,0.858075017951904
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","NSC_P2vsNeuron","LINC01503","LncRNA",-0.158459735103849,0.0684042443338484,1.16491695042049,-0.184592431381614
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","NSC_P0vsNeuron","LINC01503","LncRNA",0.00591649274324468,0.0187066451598804,1.72800409166576,0.0102237236686376
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","iPSvsNSC_P2","LINC01503","LncRNA",0.124152327607949,0.00381379793680527,2.41864232053363,0.30028007374534
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","NSC_P0vsNSC_P1","LINC01503","LncRNA",-0.265702720751199,0.0102535381973403,1.98912624637126,-0.528516255578463
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","iPSvsNeuron","LINC01503","LncRNA",0.190732936509068,0.0073651861512036,2.13281627211818,0.406798310615424
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","iPSvsNSC_P0","LINC01503","LncRNA",0.541915398889352,0.00614731470897441,2.21131455280197,1.19834540795151
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","NSC_P1vsNeuron","LINC01503","LncRNA",0.358784722130772,0.0177634942324529,1.75047160068536,0.628042466849704
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","NSC_P0vsNSC_P2","LINC01503","LncRNA",0.00697167694703134,0.023419958748067,1.63041387422961,0.0113667188210866
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","NSC_P1vsNSC_P2","LINC01503","LncRNA",0.231958409596867,0.0206384949320433,1.6853219769354,0.390924605428583
"ENSG00000233901_P1","Enhancer","chr9_129336388_129337339","iPSvsNSC_P1","LINC01503","LncRNA",-0.0599479717695993,0.0244103822825952,1.61242541919315,-0.0966616335103753
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","iPSvsNSC_P2","RP11-315I14.2","LncRNA",0.502758200604376,0.0143258656814281,1.84387912508079,0.92702535105759
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","NSC_P0vsNSC_P1","RP11-315I14.2","LncRNA",0.083167496695482,0.198241604389491,0.702805196164323,0.0584505488295639
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","iPSvsNSC_P0","RP11-315I14.2","LncRNA",0.38640205357753,0.0131078859497934,1.88246734601951,0.727389248294582
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","iPSvsNSC_P1","RP11-315I14.2","LncRNA",0.384121880659825,0.0118427394271411,1.92654782628883,0.740029174215164
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","NSC_P1vsNSC_P2","RP11-315I14.2","LncRNA",0.271690613302467,0.201491068521253,0.695744200033559,0.189027168408752
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","NSC_P2vsNeuron","RP11-315I14.2","LncRNA",-0.490188907226541,0.0162447992083865,1.78928565232323,-0.877087978628451
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","NSC_P1vsNeuron","RP11-315I14.2","LncRNA",-0.265176498088558,0.148500330952671,0.828272578462872,-0.219638421819564
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","NSC_P0vsNSC_P2","RP11-315I14.2","LncRNA",0.135550820715554,0.129769708777727,0.886826669985104,0.120210082948923
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","NSC_P0vsNeuron","RP11-315I14.2","LncRNA",-0.358333368931184,0.045629260727781,1.3407565674852,-0.480437817743582
"ENSG00000233906_P1","Enhancer","chr9_23687867_23688599","iPSvsNeuron","RP11-315I14.2","LncRNA",0.107169599271662,0.167555706760993,0.775840775989842,0.083146545061447
"ENSG00000234300_P2","Enhancer","chr22_44624935_44625687",NA,NA,NA,NA,NA,NA,NA
"ENSG00000234380_P1","Enhancer","chr21_34745255_34746182",NA,NA,NA,NA,NA,NA,NA
"ENSG00000234718_P1","Enhancer","chr7_7741930_7742821",NA,NA,NA,NA,NA,NA,NA
"ENSG00000234791_P1","Enhancer","chr11_3188921_3189974",NA,NA,NA,NA,NA,NA,NA
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","NSC_P0vsNSC_P1","LINC01239","LncRNA",-0.190735583724399,0.153964511101254,0.812579372728911,-0.154987800979855
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","NSC_P1vsNeuron","LINC01239","LncRNA",-0.170765008540308,0.498113966577919,0.302671280948436,-0.0516856638760656
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","iPSvsNSC_P0","LINC01239","LncRNA",0.34729667557271,0.0112903133790876,1.94729400343202,0.676288733754613
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","NSC_P0vsNeuron","LINC01239","LncRNA",-0.325396812621507,0.0435921447034758,1.36059176346748,-0.442732223111395
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","NSC_P2vsNeuron","LINC01239","LncRNA",0.423187070549396,0.0107036231541672,1.97046918964975,0.83387708397572
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","NSC_P1vsNSC_P2","LINC01239","LncRNA",-0.416188276517378,0.0129550750533144,1.88756006664991,-0.785580370962055
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","iPSvsNSC_P2","LINC01239","LncRNA",-0.406445514009232,0.0415078027107585,1.38187025616256,-0.561654966560062
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","iPSvsNeuron","LINC01239","LncRNA",0.0724246503543223,0.0187066000784452,1.72800513828005,0.125150167950405
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","NSC_P0vsNSC_P2","LINC01239","LncRNA",-0.507848416893362,0.00523306880141049,2.28124355536611,-1.15852592814086
"ENSG00000234840_P1","Enhancer","chr9_22237585_22238436","iPSvsNSC_P1","LINC01239","LncRNA",0.289477375067925,0.0213934509216748,1.66971915486946,0.483345918052244
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","NSC_P0vsNSC_P1","LINC01239","LncRNA",-0.190735583724399,0.153964511101254,0.812579372728911,-0.154987800979855
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","NSC_P1vsNeuron","LINC01239","LncRNA",-0.170765008540308,0.498113966577919,0.302671280948436,-0.0516856638760656
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","iPSvsNSC_P0","LINC01239","LncRNA",0.34729667557271,0.0112903133790876,1.94729400343202,0.676288733754613
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","NSC_P0vsNeuron","LINC01239","LncRNA",-0.325396812621507,0.0435921447034758,1.36059176346748,-0.442732223111395
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","NSC_P2vsNeuron","LINC01239","LncRNA",0.423187070549396,0.0107036231541672,1.97046918964975,0.83387708397572
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","NSC_P1vsNSC_P2","LINC01239","LncRNA",-0.416188276517378,0.0129550750533144,1.88756006664991,-0.785580370962055
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","iPSvsNSC_P2","LINC01239","LncRNA",-0.406445514009232,0.0415078027107585,1.38187025616256,-0.561654966560062
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","iPSvsNeuron","LINC01239","LncRNA",0.0724246503543223,0.0187066000784452,1.72800513828005,0.125150167950405
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","NSC_P0vsNSC_P2","LINC01239","LncRNA",-0.507848416893362,0.00523306880141049,2.28124355536611,-1.15852592814086
"ENSG00000234840_P1","Enhancer","chr9_22238599_22239651","iPSvsNSC_P1","LINC01239","LncRNA",0.289477375067925,0.0213934509216748,1.66971915486946,0.483345918052244
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","iPSvsNSC_P2","SNHG20","LncRNA",0.073841031810727,0.0444724988043839,1.35190846788709,0.0998263161824421
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","iPSvsNSC_P0","SNHG20","LncRNA",0.110581076372007,0.0141102013996036,1.85046678737164,0.204626609138207
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","NSC_P2vsNeuron","SNHG20","LncRNA",-0.207324435006933,0.0333987008175391,1.47627042656411,-0.306066932104849
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","NSC_P0vsNSC_P1","SNHG20","LncRNA",-0.338714700173379,0.0284764841411747,1.54551363204164,-0.523488186490852
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","NSC_P0vsNeuron","SNHG20","LncRNA",-0.00109357662327164,0.0247161849572181,1.60701856351416,-0.00175739793422266
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","NSC_P0vsNSC_P2","SNHG20","LncRNA",0.324105277104974,0.205760223780832,0.686638576425353,0.222543186083304
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","iPSvsNeuron","SNHG20","LncRNA",-0.374426344825154,0.0125033602654103,1.90297325510321,-0.712523320208322
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","iPSvsNSC_P1","SNHG20","LncRNA",-0.287800383390852,0.00402100068806936,2.39566585258107,-0.689473550849205
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","NSC_P1vsNSC_P2","SNHG20","LncRNA",0.248214116996268,0.0354440991941551,1.45045605669322,0.360023669353996
"ENSG00000234912_P2","Enhancer","chr17_77086195_77087130","NSC_P1vsNeuron","SNHG20","LncRNA",-0.048764460606955,0.0208572149002087,1.68074368412733,-0.0819605591750157
"ENSG00000235215_P1","Enhancer","chr1_59077883_59078750",NA,NA,NA,NA,NA,NA,NA
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","iPSvsNSC_P1","LINC02569","LncRNA",0.0712357002054407,0.00997345715048738,2.00115427387219,0.142553625918396
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","NSC_P0vsNeuron","LINC02569","LncRNA",0.420686410402294,0.0402119801343878,1.39564454066818,0.587128692011255
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","iPSvsNSC_P2","LINC02569","LncRNA",-0.700000539480469,0.00791979509914002,2.10128605432767,-1.47090137163216
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","iPSvsNeuron","LINC02569","LncRNA",0.43686598608078,0.0361948984787726,1.4413526371643,0.629677941124915
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","iPSvsNSC_P0","LINC02569","LncRNA",-0.200712643417508,0.00646858452743665,2.18919074238806,-0.439398260849846
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","NSC_P2vsNeuron","LINC02569","LncRNA",0.753451019679154,0.00454051668396188,2.34289472418568,1.76525641893861
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","NSC_P1vsNSC_P2","LINC02569","LncRNA",-0.540913591122237,0.0171181010273126,1.76654441484005,-0.955547883308064
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","NSC_P0vsNSC_P2","LINC02569","LncRNA",-0.523722498915487,0.00912191346531229,2.03991405199375,-1.06834888488298
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","NSC_P1vsNeuron","LINC02569","LncRNA",0.369343926341636,0.0609156898109827,1.21527083346352,0.44885290119989
"ENSG00000235781_P2","Enhancer","chr6_30517950_30518766","NSC_P0vsNSC_P1","LINC02569","LncRNA",-0.130390409327787,0.021393256548996,1.66972310072025,-0.217715878566975
"ENSG00000235884_P2","Enhancer","chr12_30792838_30793754",NA,NA,NA,NA,NA,NA,NA
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","NSC_P2vsNeuron","LINC00545","LncRNA",-0.309176842453197,0.316728411990893,0.499312976674163,-0.154376009524024
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","iPSvsNeuron","LINC00545","LncRNA",-0.182390884056346,0.178132542686001,0.749256732878683,-0.136657597894913
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","iPSvsNSC_P2","LINC00545","LncRNA",0.313949950846567,0.257106475900506,0.589886984374505,0.185194989749405
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","NSC_P0vsNSC_P1","LINC00545","LncRNA",-0.0403210682446987,0.0109097350764208,1.96218579535533,-0.0791174273633008
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","NSC_P0vsNSC_P2","LINC00545","LncRNA",0.489885950772082,0.0237152269401764,1.6249727150604,0.796051303496057
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","NSC_P0vsNeuron","LINC00545","LncRNA",-0.143636491961029,0.0104684352795682,1.98011822760797,-0.284417235881699
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","iPSvsNSC_P1","LINC00545","LncRNA",-0.25085827605112,0.437877556138485,0.358647314444793,-0.0899696470119849
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","iPSvsNSC_P0","LINC00545","LncRNA",-0.247583254350826,0.170528160504717,0.768203892671824,-0.190194419752663
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","NSC_P1vsNSC_P2","LINC00545","LncRNA",0.517391384497237,0.0179157655218593,1.74676463015395,0.903760970386158
"ENSG00000236094_P1","Enhancer","chr13_30862372_30863800","NSC_P1vsNeuron","LINC00545","LncRNA",0.123461641979243,0.0233661925838295,1.63141204817877,0.201416810212871
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","NSC_P0vsNSC_P2","LINC01376","LncRNA",0.409280932589717,0.156608402173604,0.805184941385713,0.32954684371754
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","iPSvsNeuron","LINC01376","LncRNA",0.141178347525543,0.0118427747348141,1.92654653149511,0.271986655747546
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","iPSvsNSC_P2","LINC01376","LncRNA",0.457036261020935,0.0173427837762389,1.76088119050314,0.804786555409648
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","iPSvsNSC_P0","LINC01376","LncRNA",0.126549527191442,0.0170837193493935,1.76741757175768,0.22366585805578
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","NSC_P1vsNSC_P2","LINC01376","LncRNA",0.273041892401423,0.0529681856218373,1.27598490318144,0.348397332640308
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","NSC_P0vsNSC_P1","LINC01376","LncRNA",-0.00906896737549301,0.264288272348709,0.577922108026992,-0.00524115674327293
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","iPSvsNSC_P1","LINC01376","LncRNA",0.227199875553484,0.0167524944695853,1.77592051676342,0.40348892040153
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","NSC_P1vsNeuron","LINC01376","LncRNA",-0.0106876082858577,0.258181724804085,0.588074502184377,-0.00628510992224736
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","NSC_P2vsNeuron","LINC01376","LncRNA",-0.454803336909235,0.0617686361907875,1.20923198748138,-0.549962743003916
"ENSG00000236204_P2","Enhancer","chr2_19228033_19229344","NSC_P0vsNeuron","LINC01376","LncRNA",0.120368431168835,0.176592019461295,0.75302892693193,0.0906409105595478
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","NSC_P2vsNeuron","AC005220.3","LncRNA",-0.0783800238741597,0.402065670921657,0.395703006145411,-0.0310152110687541
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","iPSvsNeuron","AC005220.3","LncRNA",-0.0411404199698617,0.00861142475731727,2.06492498872626,-0.0849518812424601
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","NSC_P0vsNeuron","AC005220.3","LncRNA",0.522749787600031,0.00584052518729928,2.23354809883095,1.16758679425833
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","iPSvsNSC_P1","AC005220.3","LncRNA",0.0274756569460177,0.0453701411529267,1.34322986958032,0.0369061230962329
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","iPSvsNSC_P2","AC005220.3","LncRNA",0.151860699920369,0.0354441334057441,1.45045563750081,0.220267208314318
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","NSC_P1vsNeuron","AC005220.3","LncRNA",0.522765388555469,0.00628322156693882,2.20181762537044,1.15103404645506
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","NSC_P0vsNSC_P1","AC005220.3","LncRNA",-0.036410807628002,0.205014906244522,0.688214561069168,-0.0250584479898793
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","iPSvsNSC_P0","AC005220.3","LncRNA",0.020665816737802,0.0304431237836915,1.51651078644763,0.0313399339936267
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","NSC_P0vsNSC_P2","AC005220.3","LncRNA",0.341186882978619,0.126757161600519,0.897027494276889,0.306054014718453
"ENSG00000236352_P1","Enhancer","chr20_53934094_53935101","NSC_P1vsNSC_P2","AC005220.3","LncRNA",0.360392837497574,0.148350409935606,0.828711249262706,0.298661598587946
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","NSC_P1vsNSC_P2","AC005220.3","LncRNA",0.108508494893341,0.489264708994278,0.310456109075122,0.0336871251261844
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","NSC_P0vsNSC_P2","AC005220.3","LncRNA",0.167254468215344,0.0736597647467392,1.13276967252097,0.189460789187964
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","NSC_P1vsNeuron","AC005220.3","LncRNA",-0.434868238310051,0.0106137677062573,1.97413042160531,-0.858486618637781
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","iPSvsNeuron","AC005220.3","LncRNA",-0.18195445753737,0.00808044574883739,2.09256468119066,-0.380751471427906
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","iPSvsNSC_P1","AC005220.3","LncRNA",0.286156460449716,0.0519373913442336,1.28451986743786,0.367573658643357
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","NSC_P0vsNeuron","AC005220.3","LncRNA",-0.168676899617455,0.0105408934637071,1.9771225760388,-0.3334949062899
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","NSC_P2vsNeuron","AC005220.3","LncRNA",-0.515328278503337,0.0283734746260472,1.54708747708683,-0.797257926261229
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","iPSvsNSC_P2","AC005220.3","LncRNA",0.177636050458462,0.056602446712747,1.24716479547465,0.221541428538953
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","NSC_P0vsNSC_P1","AC005220.3","LncRNA",0.282628529403212,0.0453698190048095,1.34323295327463,0.379635954229943
"ENSG00000236352_P2","Enhancer","chr20_53866975_53868414","iPSvsNSC_P0","AC005220.3","LncRNA",0.179074555097753,0.0605858601012695,1.2176287223112,0.218046321722124
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","NSC_P1vsNSC_P2","AC005220.3","LncRNA",0.108508494893341,0.489264708994278,0.310456109075122,0.0336871251261844
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","NSC_P0vsNSC_P2","AC005220.3","LncRNA",0.167254468215344,0.0736597647467392,1.13276967252097,0.189460789187964
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","NSC_P1vsNeuron","AC005220.3","LncRNA",-0.434868238310051,0.0106137677062573,1.97413042160531,-0.858486618637781
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","iPSvsNeuron","AC005220.3","LncRNA",-0.18195445753737,0.00808044574883739,2.09256468119066,-0.380751471427906
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","iPSvsNSC_P1","AC005220.3","LncRNA",0.286156460449716,0.0519373913442336,1.28451986743786,0.367573658643357
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","NSC_P0vsNeuron","AC005220.3","LncRNA",-0.168676899617455,0.0105408934637071,1.9771225760388,-0.3334949062899
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","NSC_P2vsNeuron","AC005220.3","LncRNA",-0.515328278503337,0.0283734746260472,1.54708747708683,-0.797257926261229
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","iPSvsNSC_P2","AC005220.3","LncRNA",0.177636050458462,0.056602446712747,1.24716479547465,0.221541428538953
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","NSC_P0vsNSC_P1","AC005220.3","LncRNA",0.282628529403212,0.0453698190048095,1.34323295327463,0.379635954229943
"ENSG00000236352_P2","Enhancer","chr20_53865764_53866742","iPSvsNSC_P0","AC005220.3","LncRNA",0.179074555097753,0.0605858601012695,1.2176287223112,0.218046321722124
"ENSG00000236373_P1","Enhancer","chr10_90666029_90666928",NA,NA,NA,NA,NA,NA,NA
"ENSG00000236437_P1","Enhancer","chr11_116445391_116446272",NA,NA,NA,NA,NA,NA,NA
"ENSG00000236524_P1","Enhancer","chr3_186662947_186664883",NA,NA,NA,NA,NA,NA,NA
"ENSG00000236524_P2","Enhancer","chr3_186662947_186664883",NA,NA,NA,NA,NA,NA,NA
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","iPSvsNSC_P0","MYCL-AS1","LncRNA",0.199483788325157,0.0215293849336877,1.66696837722347,0.332533166906778
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","NSC_P0vsNeuron","MYCL-AS1","LncRNA",0.096161276390286,0.457961075479401,0.339171433399835,0.032615157950851
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","NSC_P0vsNSC_P2","MYCL-AS1","LncRNA",-0.624410075003366,0.00737366087516134,2.13231684007312,-1.33144011804099
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","iPSvsNeuron","MYCL-AS1","LncRNA",0.289259215280285,0.0132853390945928,1.87662735619303,0.542831756425912
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","iPSvsNSC_P1","MYCL-AS1","LncRNA",0.279827603630816,0.148500161520307,0.82827307397411,0.231773669442105
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","NSC_P1vsNeuron","MYCL-AS1","LncRNA",0.126184285742206,0.0327202985909521,1.48518274180355,0.187406723471133
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","iPSvsNSC_P2","MYCL-AS1","LncRNA",-0.753849098938502,0.00978201719448104,2.00957157812671,-1.51491372342324
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","NSC_P0vsNSC_P1","MYCL-AS1","LncRNA",-0.0844029788183317,0.0370563421213468,1.43113745266197,-0.120792264103149
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","NSC_P2vsNeuron","MYCL-AS1","LncRNA",0.711702319434334,0.00797634805957366,2.09819590321018,1.4932908909423
"ENSG00000236546_P1","Enhancer","chr1_39896482_39897491","NSC_P1vsNSC_P2","MYCL-AS1","LncRNA",-0.798400296926637,0.00443909205530831,2.35270584873496,-1.87840104821103
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","iPSvsNSC_P2","CTA-221G9.7","LncRNA",-0.644731625413398,0.0099881816074124,2.00051356980687,-1.28979436552314
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","NSC_P0vsNSC_P2","CTA-221G9.7","LncRNA",-0.523956388909227,0.00978201151149612,2.00957183043558,-1.05292799952873
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","NSC_P0vsNeuron","CTA-221G9.7","LncRNA",0.111668396134597,0.375567026489211,0.425312544314338,0.0474939696795069
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","NSC_P1vsNSC_P2","CTA-221G9.7","LncRNA",-0.588564680740685,0.00619827849238653,2.20772891454566,-1.29939126375155
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","NSC_P0vsNSC_P1","CTA-221G9.7","LncRNA",0.0795396187049607,0.297424722851416,0.526622934429772,0.0418873874058316
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","NSC_P1vsNeuron","CTA-221G9.7","LncRNA",0.14795617708543,0.0576845151492968,1.2389407533566,0.183308937501985
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","NSC_P2vsNeuron","CTA-221G9.7","LncRNA",0.579047102939209,0.00507979965509994,2.29415341574764,1.32842288908676
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","iPSvsNeuron","CTA-221G9.7","LncRNA",0.467211420546941,0.0137381956156275,1.86207030407672,0.86998051192596
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","iPSvsNSC_P1","CTA-221G9.7","LncRNA",0.143624809550327,0.119337643998586,0.923222540385951,0.132597661535501
"ENSG00000236641_P1","Enhancer","chr22_25212065_25212943","iPSvsNSC_P0","CTA-221G9.7","LncRNA",0.34195463639476,0.0253374054899273,1.5962378582409,0.545840936414318
"ENSG00000236714_P1","Enhancer","chr5_142702679_142703780",NA,NA,NA,NA,NA,NA,NA
