"enhancer","compare","mean_hit_score","triplet_pairs","cum_abs_estimate_total","has_triplet","hit_sign","contrast"
"chr6_147131430_147132390","NSC_P2vsNeuron",-0.302640690857449,0,0.191793036104599,FALSE,"negative","NSC_P2vsNeuron"
"chr6_167441698_167442854","NSC_P2vsNeuron",0.746699790818783,2,1.06546894637206,TRUE,"positive","NSC_P2vsNeuron"
"chr6_22147752_22148710","NSC_P2vsNeuron",-0.165244694812784,0,0.767454485726084,FALSE,"negative","NSC_P2vsNeuron"
"chr6_22222292_22223152","NSC_P2vsNeuron",-1.25505245973082,0,0.927922516659029,FALSE,"negative","NSC_P2vsNeuron"
"chr6_30517950_30518766","NSC_P2vsNeuron",1.76525641893861,0,0.126886293604964,FALSE,"positive","NSC_P2vsNeuron"
"chr6_3165708_3166803","NSC_P2vsNeuron",-0.0792976138022437,4,0.846026494277524,TRUE,"negative","NSC_P2vsNeuron"
"chr6_44216556_44217803","NSC_P2vsNeuron",-1.60774432996264,7,2.29511281026489,TRUE,"negative","NSC_P2vsNeuron"
"chr6_57069727_57070671","NSC_P2vsNeuron",0.119638007473187,2,0.615151682616239,TRUE,"positive","NSC_P2vsNeuron"
"chr7_11082615_11083553","NSC_P2vsNeuron",1.81165746532299,0,0.138701210411761,FALSE,"positive","NSC_P2vsNeuron"
"chr7_128879760_128880663","NSC_P2vsNeuron",-1.87413351293252,0,1.11751817699305,FALSE,"negative","NSC_P2vsNeuron"
"chr7_136813_137690","NSC_P2vsNeuron",0.608483963027276,3,1.3348809917951,TRUE,"positive","NSC_P2vsNeuron"
"chr7_14376498_14377380","NSC_P2vsNeuron",1.01790061838009,3,1.22932095861999,TRUE,"positive","NSC_P2vsNeuron"
"chr7_20834527_20835736","NSC_P2vsNeuron",-1.23232425745605,16,2.73742388050372,TRUE,"negative","NSC_P2vsNeuron"
"chr7_42076074_42076954","NSC_P2vsNeuron",0.935385693857022,0,0.291176906961624,FALSE,"positive","NSC_P2vsNeuron"
"chr7_66664310_66665403","NSC_P2vsNeuron",-0.115783091747588,1,0.385217139346827,TRUE,"negative","NSC_P2vsNeuron"
"chr8_143405758_143406679","NSC_P2vsNeuron",-0.526578349428817,0,0.113086801357767,FALSE,"negative","NSC_P2vsNeuron"
"chr8_143884564_143885853","NSC_P2vsNeuron",1.58246361120336,4,1.00152540271517,TRUE,"positive","NSC_P2vsNeuron"
"chr8_79665795_79666751","NSC_P2vsNeuron",0.677231168384807,0,0.413032476360516,FALSE,"positive","NSC_P2vsNeuron"
"chr9_129336388_129337339","NSC_P2vsNeuron",-0.184592431381614,3,1.24887243226376,TRUE,"negative","NSC_P2vsNeuron"
"chr9_17520082_17521158","NSC_P2vsNeuron",0.984233387029373,0,0.11172305886876,FALSE,"positive","NSC_P2vsNeuron"
"chr9_22237585_22238436","NSC_P2vsNeuron",0.83387708397572,0,0.400185576811987,FALSE,"positive","NSC_P2vsNeuron"
"chr9_6492707_6493535","NSC_P2vsNeuron",0.00286180664733781,0,0.10745469819644,FALSE,"positive","NSC_P2vsNeuron"
"chr9_90433274_90434174","NSC_P2vsNeuron",1.21362792895031,1,0.674716024967576,TRUE,"positive","NSC_P2vsNeuron"
"chr9_97306824_97307748","NSC_P2vsNeuron",-1.98287387038468,2,0.818324764483196,TRUE,"negative","NSC_P2vsNeuron"
"chrX_114057029_114057863","NSC_P2vsNeuron",-0.646720375394293,0,0.10918809222482,FALSE,"negative","NSC_P2vsNeuron"
"chrX_46327254_46328230","NSC_P2vsNeuron",-1.59994709077776,1,0.471761673696593,TRUE,"negative","NSC_P2vsNeuron"
"chrX_51456218_51457447","NSC_P2vsNeuron",-0.603116267573195,0,0.287271002404636,FALSE,"negative","NSC_P2vsNeuron"
"chrX_74249748_74250608","NSC_P2vsNeuron",-0.675688504784797,0,0.57026363156205,FALSE,"negative","NSC_P2vsNeuron"
